year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2022,11,28,1746,1729,17,2044,2022,22,B6,754,N784JB,JFK,PBI,149,1028,17,29,2022-11-28T17:00:00Z
2022,11,28,1748,1715,33,2144,2040,64,YV,1837,N85355,LGA,IAH,247,1416,17,15,2022-11-28T17:00:00Z
2022,11,28,1748,1755,-7,2038,2028,10,YX,1258,N434YX,LGA,OMA,176,1148,17,55,2022-11-28T17:00:00Z
2022,11,28,1749,1745,4,1956,2024,-28,DL,304,N802DN,JFK,ATL,108,760,17,45,2022-11-28T17:00:00Z
2022,11,28,1749,1755,-6,1930,1922,8,9E,1582,N228PQ,JFK,PWM,48,273,17,55,2022-11-28T17:00:00Z
2022,11,28,1750,1759,-9,2128,2137,-9,AA,940,N111ZM,JFK,SFO,365,2586,17,59,2022-11-28T17:00:00Z
2022,11,28,1751,1700,51,2023,1934,49,YX,1403,N806MD,LGA,IND,97,660,17,0,2022-11-28T17:00:00Z
2022,11,28,1751,1729,22,2120,2059,21,B6,42,N809JB,JFK,PHX,303,2153,17,29,2022-11-28T17:00:00Z
2022,11,28,1752,1738,14,2041,2036,5,UA,461,N79521,EWR,IAH,197,1400,17,38,2022-11-28T17:00:00Z
2022,11,28,1753,1759,-6,2107,2106,1,DL,204,N327DN,LGA,MCO,140,950,17,59,2022-11-28T17:00:00Z
2022,11,28,1753,1750,3,2052,2035,17,WN,353,N8806Q,LGA,DEN,242,1620,17,50,2022-11-28T17:00:00Z
2022,11,28,1755,1801,-6,1927,1934,-7,YX,1266,N108HQ,JFK,ORF,54,290,18,1,2022-11-28T18:00:00Z
2022,11,28,1755,1800,-5,2013,2011,2,9E,1414,N296PQ,LGA,MYR,83,563,18,0,2022-11-28T18:00:00Z
2022,11,28,1756,1800,-4,1949,2015,-26,YX,1128,N635RW,EWR,CLT,89,529,18,0,2022-11-28T18:00:00Z
2022,11,28,1757,1730,27,2053,2016,37,YX,1244,N137HQ,LGA,ATL,113,762,17,30,2022-11-28T17:00:00Z
2022,11,28,1757,1759,-2,2030,2035,-5,B6,160,N558JB,JFK,ATL,113,760,17,59,2022-11-28T17:00:00Z
2022,11,28,1758,1759,-1,1942,2015,-33,OO,1187,N260SY,EWR,MSP,150,1008,17,59,2022-11-28T17:00:00Z
2022,11,28,1758,1800,-2,2053,2103,-10,UA,503,N76502,EWR,PBI,153,1023,18,0,2022-11-28T18:00:00Z
2022,11,28,1758,1800,-2,2105,2115,-10,UA,490,N27274,EWR,FLL,153,1065,18,0,2022-11-28T18:00:00Z
2022,11,28,1800,1800,0,2100,2033,27,UA,871,N36247,LGA,DEN,243,1620,18,0,2022-11-28T18:00:00Z
2022,11,28,1800,1805,-5,2101,2119,-18,DL,250,N348NW,JFK,AUS,213,1521,18,5,2022-11-28T18:00:00Z
2022,11,28,1801,1745,16,2125,2045,40,WN,677,N8723Q,LGA,TPA,151,1010,17,45,2022-11-28T17:00:00Z
2022,11,28,1801,1805,-4,2008,1958,10,9E,1305,N930XJ,LGA,RDU,70,431,18,5,2022-11-28T18:00:00Z
2022,11,28,1801,1729,32,2113,2049,24,AA,975,N965NN,JFK,AUS,222,1521,17,29,2022-11-28T17:00:00Z
2022,11,28,1802,1738,24,1924,1925,-1,AA,237,N939AN,EWR,ORD,111,719,17,38,2022-11-28T17:00:00Z
2022,11,28,1803,1800,3,2106,2121,-15,DL,145,N814DN,JFK,SEA,334,2422,18,0,2022-11-28T18:00:00Z
2022,11,28,1803,1807,-4,2109,2104,5,B6,703,N607JB,JFK,PSP,334,2378,18,7,2022-11-28T18:00:00Z
2022,11,28,1804,1725,39,2124,2105,19,UA,506,N17264,EWR,PHX,289,2133,17,25,2022-11-28T17:00:00Z
2022,11,28,1805,1814,-9,2010,2011,-1,YX,1381,N448YX,JFK,RDU,72,427,18,14,2022-11-28T18:00:00Z
2022,11,28,1807,1650,77,2047,1919,88,YX,1812,N228JQ,LGA,IND,100,660,16,50,2022-11-28T16:00:00Z
2022,11,28,1807,1800,7,2057,2032,25,9E,1407,N349PQ,LGA,SAV,108,722,18,0,2022-11-28T18:00:00Z
2022,11,28,1808,1729,39,1957,1858,59,YV,1838,N89357,LGA,IAD,45,229,17,29,2022-11-28T17:00:00Z
2022,11,28,1808,1755,13,2109,2057,12,B6,993,N580JB,JFK,TPA,148,1005,17,55,2022-11-28T17:00:00Z
2022,11,28,1809,1737,32,2135,2108,27,NK,875,N942NK,EWR,OAK,367,2555,17,37,2022-11-28T17:00:00Z
2022,11,28,1809,1815,-6,1937,1929,8,B6,450,N203JB,LGA,BOS,35,184,18,15,2022-11-28T18:00:00Z
2022,11,28,1810,1759,11,1951,1916,35,9E,1385,N354CA,LGA,SYR,41,198,17,59,2022-11-28T17:00:00Z
2022,11,28,1811,1700,71,1933,1813,80,9E,1472,N304PQ,LGA,PVD,29,143,17,0,2022-11-28T17:00:00Z
2022,11,28,1811,1815,-4,2145,2131,14,AA,829,N922NN,LGA,MIA,158,1096,18,15,2022-11-28T18:00:00Z
2022,11,28,1814,1810,4,1949,1949,0,UA,721,N76517,LGA,ORD,116,733,18,10,2022-11-28T18:00:00Z
2022,11,28,1814,1729,45,2124,2043,41,B6,769,N648JB,JFK,MIA,160,1089,17,29,2022-11-28T17:00:00Z
2022,11,28,1815,1820,-5,2035,2050,-15,UA,935,N67846,EWR,DEN,228,1605,18,20,2022-11-28T18:00:00Z
2022,11,28,1815,1815,0,1927,1935,-8,DL,609,N116DU,JFK,BOS,41,187,18,15,2022-11-28T18:00:00Z
2022,11,28,1816,1820,-4,2128,2140,-12,DL,401,N120DU,JFK,DFW,217,1391,18,20,2022-11-28T18:00:00Z
2022,11,28,1816,1745,31,2145,2054,51,AA,550,N983NN,LGA,DFW,205,1389,17,45,2022-11-28T17:00:00Z
2022,11,28,1819,1825,-6,2023,2020,3,WN,598,N8619F,LGA,STL,130,888,18,25,2022-11-28T18:00:00Z
2022,11,28,1820,1717,63,2106,2014,52,NK,718,N670NK,EWR,MCO,138,937,17,17,2022-11-28T17:00:00Z
2022,11,28,1821,1759,22,2045,1959,46,YX,1343,N439YX,LGA,CMH,82,479,17,59,2022-11-28T17:00:00Z
2022,11,28,1823,1815,8,2053,2035,18,DL,264,N398DN,LGA,MSP,152,1020,18,15,2022-11-28T18:00:00Z
2022,11,28,1824,1830,-6,2145,2150,-5,B6,65,N977JE,JFK,LAX,353,2475,18,30,2022-11-28T18:00:00Z
2022,11,28,1826,1822,4,2121,2127,-6,UA,813,N491UA,EWR,TPA,146,997,18,22,2022-11-28T18:00:00Z
2022,11,28,1826,1130,416,2033,1333,420,DL,1029,N348NB,JFK,MSP,156,1029,11,30,2022-11-28T11:00:00Z
2022,11,28,1826,1815,11,2156,2118,38,B6,269,N649JB,LGA,MCO,138,950,18,15,2022-11-28T18:00:00Z
2022,11,28,1827,1830,-3,2107,2115,-8,DL,191,N333NW,LGA,ATL,100,762,18,30,2022-11-28T18:00:00Z
2022,11,28,1827,1820,7,2107,2039,28,9E,1526,N902XJ,LGA,CVG,96,585,18,20,2022-11-28T18:00:00Z
2022,11,28,1827,1811,16,2143,2132,11,AA,308,N324RA,EWR,MIA,161,1085,18,11,2022-11-28T18:00:00Z
2022,11,28,1828,1529,179,2013,1657,196,YV,1829,N87319,LGA,IAD,47,229,15,29,2022-11-28T15:00:00Z
2022,11,28,1828,1805,23,2116,2017,59,9E,1509,N303PQ,LGA,TYS,98,647,18,5,2022-11-28T18:00:00Z
2022,11,28,1828,1835,-7,2211,2211,0,B6,318,N982JB,JFK,SFO,368,2586,18,35,2022-11-28T18:00:00Z
2022,11,28,1829,1829,0,2157,2144,13,AA,187,N873NN,JFK,MIA,153,1089,18,29,2022-11-28T18:00:00Z
2022,11,28,1830,1830,0,2027,2014,13,UA,710,N16709,EWR,CLE,61,404,18,30,2022-11-28T18:00:00Z
2022,11,28,1830,1829,1,2045,2026,19,9E,1644,N331PQ,LGA,STL,129,888,18,29,2022-11-28T18:00:00Z
2022,11,28,1831,1830,1,2200,2214,-14,DL,322,N881DN,JFK,PHX,300,2153,18,30,2022-11-28T18:00:00Z
2022,11,28,1834,1838,-4,2145,2201,-16,UA,509,N33714,EWR,SNA,342,2434,18,38,2022-11-28T18:00:00Z
2022,11,28,1834,1830,4,2146,2055,51,DL,434,N107DU,LGA,MSY,174,1183,18,30,2022-11-28T18:00:00Z
2022,11,28,1835,1837,-2,1947,2016,-29,YX,1178,N729YX,EWR,PIT,51,319,18,37,2022-11-28T18:00:00Z
2022,11,28,1836,1840,-4,2039,2020,19,9E,1630,N607LR,LGA,PIT,56,335,18,40,2022-11-28T18:00:00Z
2022,11,28,1837,1839,-2,2203,2145,18,AA,404,N820NN,LGA,DFW,200,1389,18,39,2022-11-28T18:00:00Z
2022,11,28,1837,1835,2,1954,2005,-11,B6,2,N184JB,JFK,BUF,52,301,18,35,2022-11-28T18:00:00Z
2022,11,28,1839,1838,1,2111,2053,18,9E,1444,N320PQ,LGA,CLT,86,544,18,38,2022-11-28T18:00:00Z
2022,11,28,1839,1825,14,2130,2135,-5,AA,1031,N962AN,JFK,DFW,202,1391,18,25,2022-11-28T18:00:00Z
2022,11,28,1840,1850,-10,2148,2116,32,YX,1227,N123HQ,LGA,LIT,171,1085,18,50,2022-11-28T18:00:00Z
2022,11,28,1840,1805,35,2229,2104,85,YX,1265,N134HQ,LGA,OKC,214,1341,18,5,2022-11-28T18:00:00Z
2022,11,28,1840,1820,20,2047,2034,13,9E,1443,N305PQ,JFK,CHS,104,636,18,20,2022-11-28T18:00:00Z
2022,11,28,1842,1825,17,2137,2105,32,WN,542,N8320J,LGA,ATL,107,762,18,25,2022-11-28T18:00:00Z
2022,11,28,1842,1845,-3,2139,2100,39,9E,1508,N913XJ,LGA,DSM,157,1031,18,45,2022-11-28T18:00:00Z
2022,11,28,1842,1844,-2,2155,2209,-14,B6,46,N973JT,JFK,SMF,352,2521,18,44,2022-11-28T18:00:00Z
2022,11,28,1844,1848,-4,2148,2124,24,9E,1297,N910XJ,LGA,SDF,109,659,18,48,2022-11-28T18:00:00Z
2022,11,28,1845,1830,15,2139,2149,-10,UA,443,N2748U,EWR,SFO,322,2565,18,30,2022-11-28T18:00:00Z
2022,11,28,1845,1759,46,2052,2027,25,9E,1578,N182GJ,JFK,MCI,164,1113,17,59,2022-11-28T17:00:00Z
2022,11,28,1846,1845,1,2159,2150,9,UA,872,N17017,EWR,LAX,321,2454,18,45,2022-11-28T18:00:00Z
2022,11,28,1847,1800,47,2046,1924,82,YX,1815,N245JQ,LGA,BOS,42,184,18,0,2022-11-28T18:00:00Z
2022,11,28,1847,1830,17,2138,2102,36,9E,1663,N300PQ,LGA,OMA,161,1148,18,30,2022-11-28T18:00:00Z
2022,11,28,1850,1845,5,2044,2022,22,UA,450,N73445,EWR,ORD,107,719,18,45,2022-11-28T18:00:00Z
2022,11,28,1850,1850,0,2101,2116,-15,DL,925,N3752,EWR,ATL,100,746,18,50,2022-11-28T18:00:00Z
2022,11,28,1850,1835,15,2225,2151,34,AS,145,N974AK,JFK,SAN,352,2446,18,35,2022-11-28T18:00:00Z
2022,11,28,1850,1900,-10,2236,2209,27,B6,92,N663JB,EWR,FLL,153,1065,19,0,2022-11-28T19:00:00Z
2022,11,28,1852,1849,3,2141,2140,1,B6,700,N206JB,EWR,MCO,136,937,18,49,2022-11-28T18:00:00Z
2022,11,28,1853,1802,51,2026,1954,32,YX,1054,N731YX,EWR,MSN,124,799,18,2,2022-11-28T18:00:00Z
2022,11,28,1854,1900,-6,2059,2129,-30,YX,1079,N647RW,EWR,IND,99,645,19,0,2022-11-28T19:00:00Z
2022,11,28,1854,1900,-6,2109,2110,-1,AA,751,N8009T,JFK,CLT,84,541,19,0,2022-11-28T19:00:00Z
2022,11,28,1855,1900,-5,2141,2127,14,YX,1247,N413YX,LGA,IND,99,660,19,0,2022-11-28T19:00:00Z
2022,11,28,1855,1859,-4,2139,2201,-22,B6,67,N571JB,JFK,TPA,144,1005,18,59,2022-11-28T18:00:00Z
2022,11,28,1856,1857,-1,2021,2034,-13,UA,922,N815UA,EWR,BNA,109,748,18,57,2022-11-28T18:00:00Z
2022,11,28,1856,1900,-4,2044,2109,-25,9E,1309,N915XJ,JFK,DTW,81,509,19,0,2022-11-28T19:00:00Z
2022,11,28,1856,1900,-4,2143,2119,24,9E,1333,N931XJ,LGA,CHS,98,641,19,0,2022-11-28T19:00:00Z
2022,11,28,1857,1852,5,2158,2207,-9,UA,686,N33203,EWR,RSW,153,1068,18,52,2022-11-28T18:00:00Z
2022,11,28,1857,1900,-3,2045,2025,20,YX,1725,N242JQ,LGA,BOS,41,184,19,0,2022-11-28T19:00:00Z
2022,11,28,1857,1900,-3,2111,2121,-10,9E,1497,N341PQ,JFK,IND,101,665,19,0,2022-11-28T19:00:00Z
2022,11,28,1857,1900,-3,2100,2048,12,9E,1662,N299PQ,LGA,BNA,113,764,19,0,2022-11-28T19:00:00Z
2022,11,28,1859,1905,-6,2240,2226,14,UA,192,N17272,EWR,SLC,295,1969,19,5,2022-11-28T19:00:00Z
2022,11,28,1900,1759,61,2227,2104,83,F9,504,N349FR,LGA,MCO,142,950,17,59,2022-11-28T17:00:00Z
2022,11,28,1902,1825,37,2210,2151,19,AS,277,N293AK,EWR,SEA,342,2402,18,25,2022-11-28T18:00:00Z
2022,11,28,1903,1905,-2,2156,2227,-31,DL,375,N832MH,JFK,LAX,333,2475,19,5,2022-11-28T19:00:00Z
2022,11,28,1904,1856,8,2152,2200,-8,UA,374,N76505,EWR,IAH,199,1400,18,56,2022-11-28T18:00:00Z
2022,11,28,1904,1850,14,2228,2205,23,DL,366,N308DU,EWR,SLC,299,1969,18,50,2022-11-28T18:00:00Z
2022,11,28,1905,1842,23,2027,2006,21,UA,662,N14230,EWR,IAD,50,212,18,42,2022-11-28T18:00:00Z
2022,11,28,1905,1856,9,2205,2213,-8,UA,505,N465UA,EWR,PDX,331,2434,18,56,2022-11-28T18:00:00Z
2022,11,28,1905,1900,5,2152,2131,21,YX,1795,N226JQ,LGA,IND,101,660,19,0,2022-11-28T19:00:00Z
2022,11,28,1905,1910,-5,2237,2238,-1,AS,53,N922VA,EWR,LAX,357,2454,19,10,2022-11-28T19:00:00Z
2022,11,28,1906,1859,7,2200,2217,-17,DL,508,N3766,JFK,MIA,155,1089,18,59,2022-11-28T18:00:00Z
2022,11,28,1907,1915,-8,2046,2025,21,B6,502,N283JB,LGA,BOS,43,184,19,15,2022-11-28T19:00:00Z
2022,11,28,1909,1830,39,2157,2118,39,B6,275,N975JT,JFK,LAS,324,2248,18,30,2022-11-28T18:00:00Z
2022,11,28,1910,1915,-5,2113,2105,8,OO,1596,N152SY,LGA,ORD,115,733,19,15,2022-11-28T19:00:00Z
2022,11,28,1910,1910,0,2103,2045,18,WN,1045,N7840A,LGA,MDW,114,725,19,10,2022-11-28T19:00:00Z
2022,11,28,1911,1859,12,2212,2220,-8,UA,259,N441UA,EWR,AUS,210,1504,18,59,2022-11-28T18:00:00Z
2022,11,28,1911,1830,41,2052,2031,21,YX,1121,N865RW,EWR,CMH,68,463,18,30,2022-11-28T18:00:00Z
2022,11,28,1912,1920,-8,2116,2105,11,AA,895,N836AW,LGA,RDU,70,431,19,20,2022-11-28T19:00:00Z
2022,11,28,1913,1900,13,2157,2207,-10,DL,584,N362DN,JFK,MCO,142,944,19,0,2022-11-28T19:00:00Z
2022,11,28,1913,1859,14,2314,2206,68,NK,1205,N603NK,LGA,FLL,145,1076,18,59,2022-11-28T18:00:00Z
2022,11,28,1913,1820,53,2217,2127,50,AA,238,N998NN,EWR,DFW,205,1372,18,20,2022-11-28T18:00:00Z
2022,11,28,1915,1830,45,2224,2115,69,YX,1226,N867RW,LGA,TUL,194,1231,18,30,2022-11-28T18:00:00Z
2022,11,28,1916,1900,16,2223,2215,8,UA,943,N69838,EWR,FLL,152,1065,19,0,2022-11-28T19:00:00Z
2022,11,28,1917,1759,78,2213,2031,102,YX,1241,N870RW,LGA,SDF,115,659,17,59,2022-11-28T17:00:00Z
2022,11,28,1917,1920,-3,2217,2158,19,YX,1270,N135HQ,LGA,XNA,166,1147,19,20,2022-11-28T19:00:00Z
2022,11,28,1918,1859,19,2142,2120,22,NK,277,N678NK,EWR,IND,95,645,18,59,2022-11-28T18:00:00Z
2022,11,28,1920,1855,25,2256,2203,53,DL,337,N124DU,LGA,PBI,151,1035,18,55,2022-11-28T18:00:00Z
2022,11,28,1921,1929,-8,2134,2125,9,9E,1403,N297PQ,LGA,CLE,67,419,19,29,2022-11-28T19:00:00Z
2022,11,28,1922,1808,74,2200,2106,54,UA,433,N73259,EWR,MCO,129,937,18,8,2022-11-28T18:00:00Z
2022,11,28,1923,1855,28,2145,2057,48,AA,668,N946AN,LGA,CLT,84,544,18,55,2022-11-28T18:00:00Z
2022,11,28,1924,1925,-1,2031,2046,-15,YX,1219,N433YX,JFK,BOS,37,187,19,25,2022-11-28T19:00:00Z
2022,11,28,1924,1930,-6,2118,2113,5,AA,129,N951AA,LGA,ORD,110,733,19,30,2022-11-28T19:00:00Z
2022,11,28,1925,1850,35,2115,2035,40,WN,1046,N8730Q,LGA,BNA,112,764,18,50,2022-11-28T18:00:00Z
2022,11,28,1925,1929,-4,2114,2100,14,YX,1799,N217JQ,LGA,DCA,45,214,19,29,2022-11-28T19:00:00Z
2022,11,28,1926,1929,-3,2306,2250,16,DL,327,N113DQ,LGA,DFW,206,1389,19,29,2022-11-28T19:00:00Z
2022,11,28,1926,1915,11,2153,2159,-6,9E,1334,N197PQ,JFK,JAX,125,828,19,15,2022-11-28T19:00:00Z
2022,11,28,1927,1932,-5,2124,2134,-10,AA,307,N983AN,EWR,CLT,82,529,19,32,2022-11-28T19:00:00Z
2022,11,28,1928,1923,5,2129,2114,15,UA,497,N412UA,EWR,RDU,71,416,19,23,2022-11-28T19:00:00Z
2022,11,28,1928,1936,-8,2026,2054,-28,B6,877,N318JB,JFK,BOS,37,187,19,36,2022-11-28T19:00:00Z
2022,11,28,1930,1929,1,2214,2213,1,DL,572,N828DN,JFK,DEN,245,1626,19,29,2022-11-28T19:00:00Z
2022,11,28,1930,1930,0,2217,2212,5,DL,799,N369NW,LGA,ATL,104,762,19,30,2022-11-28T19:00:00Z
2022,11,28,1931,1929,2,2146,2144,2,YX,1116,N739YX,EWR,CLT,87,529,19,29,2022-11-28T19:00:00Z
2022,11,28,1933,1935,-2,2209,2246,-37,DL,768,N365NW,JFK,TPA,142,1005,19,35,2022-11-28T19:00:00Z
2022,11,28,1938,1920,18,2054,2059,-5,AA,551,N301PA,EWR,ORD,106,719,19,20,2022-11-28T19:00:00Z
2022,11,28,1941,1920,21,2256,2233,23,UA,195,N37422,EWR,SAN,343,2425,19,20,2022-11-28T19:00:00Z
2022,11,28,1941,1929,12,2255,2237,18,B6,24,N537JT,JFK,RNO,350,2411,19,29,2022-11-28T19:00:00Z
2022,11,28,1943,1945,-2,2236,2301,-25,DL,1013,N342NB,JFK,PBI,145,1028,19,45,2022-11-28T19:00:00Z
2022,11,28,1944,1959,-15,2129,2151,-22,YX,1053,N864RW,EWR,CMH,69,463,19,59,2022-11-28T19:00:00Z
2022,11,28,1945,1935,10,2114,2130,-16,YX,1764,N240JQ,JFK,ORD,120,740,19,35,2022-11-28T19:00:00Z
2022,11,28,1945,1929,16,2256,2252,4,B6,21,N659JB,JFK,SLC,288,1990,19,29,2022-11-28T19:00:00Z
2022,11,28,1946,1945,1,2225,2206,19,B6,676,N281JB,LGA,SAV,105,722,19,45,2022-11-28T19:00:00Z
2022,11,28,1947,1943,4,2237,2229,8,UA,420,N68834,EWR,LAS,307,2227,19,43,2022-11-28T19:00:00Z
2022,11,28,1947,1930,17,2257,2243,14,B6,127,N957JB,JFK,ONT,344,2429,19,30,2022-11-28T19:00:00Z
2022,11,28,1948,1930,18,2111,2051,20,UA,701,N13750,EWR,BOS,40,200,19,30,2022-11-28T19:00:00Z
2022,11,28,1949,1945,4,2149,2207,-18,DL,965,N333NB,JFK,MSP,157,1029,19,45,2022-11-28T19:00:00Z
2022,11,28,1950,1935,15,2246,2257,-11,DL,636,N3731T,JFK,FLL,153,1069,19,35,2022-11-28T19:00:00Z
2022,11,28,1950,1950,0,2206,2211,-5,DL,361,N3768,EWR,ATL,102,746,19,50,2022-11-28T19:00:00Z
2022,11,28,1950,1929,21,2130,2129,1,9E,1447,N921XJ,JFK,RDU,74,427,19,29,2022-11-28T19:00:00Z
2022,11,28,1950,1940,10,2300,2242,18,B6,681,N306JB,LGA,PBI,146,1035,19,40,2022-11-28T19:00:00Z
2022,11,28,1950,1929,21,2258,2256,2,DL,132,N710TW,JFK,SAN,340,2446,19,29,2022-11-28T19:00:00Z
2022,11,28,1952,1929,23,2319,2247,32,DL,933,N118DU,LGA,RSW,158,1080,19,29,2022-11-28T19:00:00Z
2022,11,28,1952,1957,-5,2153,2155,-2,YX,1402,N445YX,LGA,ILM,70,500,19,57,2022-11-28T19:00:00Z
2022,11,28,1952,1937,15,2119,2116,3,YX,1074,N752YX,EWR,PIT,52,319,19,37,2022-11-28T19:00:00Z
2022,11,28,1953,1929,24,2303,2245,18,DL,287,N106DU,LGA,IAH,203,1416,19,29,2022-11-28T19:00:00Z
2022,11,28,1953,2000,-7,2216,2203,13,9E,1536,N292PQ,LGA,GSO,70,461,20,0,2022-11-28T20:00:00Z
2022,11,28,1954,1935,19,2141,2150,-9,9E,1324,N132EV,JFK,CLT,87,541,19,35,2022-11-28T19:00:00Z
2022,11,28,1954,1959,-5,2229,2216,13,9E,1524,N606LR,LGA,CVG,98,585,19,59,2022-11-28T19:00:00Z
2022,11,28,1954,2000,-6,2306,2318,-12,B6,26,N990JL,JFK,SAN,348,2446,20,0,2022-11-28T20:00:00Z
2022,11,28,1955,1830,85,2147,2017,90,DL,784,N117DU,LGA,ORD,121,733,18,30,2022-11-28T18:00:00Z
2022,11,28,1955,1935,20,2357,2304,53,AA,89,N115NN,JFK,LAX,366,2475,19,35,2022-11-28T19:00:00Z
2022,11,28,1955,2000,-5,2239,2259,-20,B6,80,N2084J,JFK,MCO,132,944,20,0,2022-11-28T20:00:00Z
2022,11,28,1956,1943,13,2246,2241,5,UA,148,N37293,EWR,MCO,129,937,19,43,2022-11-28T19:00:00Z
2022,11,28,1956,2000,-4,2137,2154,-17,YX,1315,N118HQ,JFK,PIT,60,340,20,0,2022-11-28T20:00:00Z
2022,11,28,1956,1940,16,2125,2130,-5,YX,1396,N103HQ,JFK,DCA,56,213,19,40,2022-11-28T19:00:00Z
2022,11,28,1956,2000,-4,2146,2208,-22,B6,539,N197JB,JFK,DTW,83,509,20,0,2022-11-28T20:00:00Z
2022,11,28,1957,1959,-2,57,57,0,UA,595,N28478,EWR,SJU,199,1608,19,59,2022-11-28T19:00:00Z
2022,11,28,1957,1959,-2,2119,2120,-1,UA,502,N829UA,EWR,IAD,48,212,19,59,2022-11-28T19:00:00Z
2022,11,28,1957,2000,-3,2139,2128,11,YV,1828,N89304,LGA,IAD,48,229,20,0,2022-11-28T20:00:00Z
2022,11,28,1958,1959,-1,2306,2306,0,DL,795,N363DN,LGA,MCO,137,950,19,59,2022-11-28T19:00:00Z
2022,11,28,1959,1955,4,2313,2324,-11,DL,941,N892DN,JFK,PDX,334,2454,19,55,2022-11-28T19:00:00Z
2022,11,28,2001,2000,1,2132,2120,12,YX,1771,N231JQ,LGA,BOS,38,184,20,0,2022-11-28T20:00:00Z
2022,11,28,2001,2005,-4,2133,2149,-16,9E,1350,N604LR,JFK,BNA,114,765,20,5,2022-11-28T20:00:00Z
2022,11,28,2001,2000,1,2322,2330,-8,B6,960,N641JB,JFK,LAX,351,2475,20,0,2022-11-28T20:00:00Z
2022,11,28,2004,2000,4,2220,2207,13,DL,981,N370NB,LGA,DTW,81,502,20,0,2022-11-28T20:00:00Z
2022,11,28,2004,1830,94,2151,2012,99,AA,969,N800NN,LGA,ORD,113,733,18,30,2022-11-28T18:00:00Z
2022,11,28,2006,2000,6,2325,2310,15,WN,952,N8583Z,LGA,DAL,211,1381,20,0,2022-11-28T20:00:00Z
2022,11,28,2006,1950,16,2300,2248,12,B6,444,N996JL,JFK,LAS,324,2248,19,50,2022-11-28T19:00:00Z
2022,11,28,2007,1955,12,2145,2136,9,9E,1643,N309PQ,EWR,RDU,67,416,19,55,2022-11-28T19:00:00Z
2022,11,28,2007,1940,27,2157,2114,43,9E,1657,N920XJ,LGA,CHO,55,305,19,40,2022-11-28T19:00:00Z
2022,11,28,2007,1959,8,106,57,9,B6,474,N561JB,EWR,SJU,197,1608,19,59,2022-11-28T19:00:00Z
2022,11,28,2009,1900,69,2141,2028,73,YV,1827,N89308,LGA,IAD,46,229,19,0,2022-11-28T19:00:00Z
2022,11,28,2009,2015,-6,2342,2357,-15,AS,184,N978AK,JFK,SFO,362,2586,20,15,2022-11-28T20:00:00Z
2022,11,28,2011,2000,11,2330,2321,9,YV,1834,N86344,LGA,IAH,212,1416,20,0,2022-11-28T20:00:00Z
2022,11,28,2011,2015,-4,2313,2257,16,YX,1773,N239JQ,LGA,JAX,124,833,20,15,2022-11-28T20:00:00Z
2022,11,28,2011,2015,-4,2141,2126,15,B6,541,N198JB,LGA,BOS,36,184,20,15,2022-11-28T20:00:00Z
2022,11,28,2012,1959,13,2327,2315,12,DL,110,N381DN,LGA,MIA,146,1096,19,59,2022-11-28T19:00:00Z
2022,11,28,2013,2000,13,2210,2154,16,9E,1604,N917XJ,LGA,ROA,63,405,20,0,2022-11-28T20:00:00Z
2022,11,28,2013,2020,-7,2316,2333,-17,B6,807,N608JB,JFK,MIA,152,1089,20,20,2022-11-28T20:00:00Z
2022,11,28,2014,1947,27,2345,2310,35,UA,894,N408UA,EWR,SMF,360,2500,19,47,2022-11-28T19:00:00Z
2022,11,28,2016,1959,17,2344,2313,31,DL,914,N384DA,LGA,FLL,151,1076,19,59,2022-11-28T19:00:00Z
2022,11,28,2017,2024,-7,2337,2348,-11,AA,1028,N943AN,LGA,MIA,150,1096,20,24,2022-11-28T20:00:00Z
2022,11,28,2018,1859,79,2355,2239,76,UA,869,N38257,EWR,PHX,297,2133,18,59,2022-11-28T18:00:00Z
2022,11,28,2019,2021,-2,2158,2158,0,UA,708,N37464,EWR,ORD,111,719,20,21,2022-11-28T20:00:00Z
2022,11,28,2020,2000,20,2328,2316,12,B6,387,N955JB,JFK,FLL,157,1069,20,0,2022-11-28T20:00:00Z
2022,11,28,2021,2030,-9,2204,2240,-36,YX,1229,N131HQ,JFK,CMH,74,483,20,30,2022-11-28T20:00:00Z
2022,11,28,2021,2025,-4,2238,2228,10,YX,1359,N871RW,LGA,CLE,66,419,20,25,2022-11-28T20:00:00Z
2022,11,28,2021,2029,-8,2208,2217,-9,YX,1157,N745YX,EWR,ILM,78,488,20,29,2022-11-28T20:00:00Z
2022,11,28,2021,1950,31,3,2328,35,AS,137,N933AK,EWR,SFO,367,2565,19,50,2022-11-28T19:00:00Z
2022,11,28,2022,2015,7,2308,2243,25,YX,1817,N221JQ,LGA,MCI,166,1107,20,15,2022-11-28T20:00:00Z
2022,11,28,2023,2027,-4,2148,2150,-2,YX,1195,N751YX,EWR,BTV,52,266,20,27,2022-11-28T20:00:00Z
2022,11,28,2024,2016,8,2214,2220,-6,DL,539,N988AT,EWR,DTW,79,488,20,16,2022-11-28T20:00:00Z
2022,11,28,2024,1959,25,2342,2256,46,NK,182,N676NK,LGA,MCO,128,950,19,59,2022-11-28T19:00:00Z
2022,11,28,2024,2030,-6,2216,2216,0,9E,1560,N479PX,LGA,BHM,124,866,20,30,2022-11-28T20:00:00Z
